name,2025-05-30,2025-05-31,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19
SG1601,27119.5,27128.1,27128.1,27128.1,27173.2,27219.6,27243.5,27266.1,27288.2,27288.2,27288.2,27307.4,27345.1,27365.6,27385.1,27404.9,27404.9,27404.9,27423.9,27442.9,27442.9,27492.5,27492.5,27531.2,27579.9,27621.6,27648.2,27648.2,27648.2,27667.7,27711.1,27735.2,27755.3,27755.3,27755.3,27755.3,27777.5,27798.5,27821.7,27885.4,27904.7,27904.7,27904.7,27953.4,27983.4,28163.2,28181,28198.1,28198.1,28198.1,28227.4,28251.3,28299.8,28329,28359.8,28359.8,28359.8,28383.6,28423,28466.1,28503.5,28525,28525,28525,28636.1,28662.5,28705.6,28732.5,28772,28772,28772,28839.8
SG1363,62552.8,62552.8,62552.8,62552.8,62668.1,62726.3,62802.1,62870.4,62870.4,62870.4,62870.4,62986.2,63069,63163.4,63184.4,63184.4,63184.4,63184.4,63263.5,63416.8,63416.8,63510.3,63521,63587.4,63764.9,63897.7,63897.7,63897.7,63897.7,63897.7,63976.3,64069.7,64153.4,64153.4,64153.4,64153.4,64153.4,64200.3,64356.8,64430.3,64460.2,64460.2,64460.2,64640.1,64685.9,65168.2,65203,65203,65203,65203,65289.6,65348.7,65420.1,65475.2,65475.2,65475.2,65475.2,65498.7,65609.5,65722.3,65853.9,65853.9,65853.9,65853.9,65885.4,66029.6,66083.9,66175.6,66175.6,66175.6,66175.6,66282
SG4485,486.8,486.8,486.8,486.8,486.8,486.8,486.8,486.8,492.4,492.4,492.4,516.5,535.4,535.4,535.4,535.4,535.4,535.4,535.6,546.7,569.1,583.2,583.2,583.2,583.2,583.2,583.2,583.2,583.2,583.2,701.3,731.9,731.9,731.9,731.9,731.9,731.9,776.4,857.9,1005.3,1086,1086,1086,1137.5,1284.1,1669.9,1767.9,1894.1,1894.1,1894.1,1934.2,2043.6,2100.5,2250.5,2355.6,2355.6,2355.6,2422.7,2520.3,2576.5,2727.2,2826.9,2826.9,2826.9,2897.2,2996.5,3137.1,3252.7,3330.9,3330.9,3330.9,3392.9
SG4479,1190.4,1206.4,1206.4,1206.4,1247.9,1294.4,1392,1455.3,1502.8,1502.8,1502.8,1576.8,1618.3,1659.2,1700.3,1735.4,1735.4,1735.4,1783.3,1816.6,1833.4,1886,1895.4,1923.5,1967.3,2005.2,2061.2,2061.2,2061.2,2109.4,2138.8,2325.2,2356.4,2356.4,2356.4,2356.4,2385.8,2461.8,2563.8,2623.1,2671.5,2671.5,2671.5,2692,2753.2,3133.1,3175,3212.9,3212.9,3212.9,3267.7,3321.2,3377,3433.3,3522.3,3522.3,3522.3,3571.9,3617,3700.9,3813.3,3982.1,3982.1,3982.1,4052,4099.9,4151.5,4208.4,4237.3,4237.3,4237.3,4279.5
SG4465,87571.5,87571.5,87743.6,87743.6,87766.8,87802.8,87840.4,87872.9,87896.5,87896.5,87896.5,87918.2,87961.2,87996.8,88029.7,88059.1,88059.1,88059.1,88081.2,88128.7,88147.8,88193.7,88204.2,88226.5,88257,88265.6,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8,88275.8
SG2882,113240.1,113240.1,113240.1,113240.1,113266.5,113284,113303.3,113338.6,113359.6,113359.6,113359.6,113364.5,113369.4,113380.3,113395.7,113400.1,113400.1,113400.1,113400.1,113400.1,113400.1,113409.8,113411.6,113430.1,113430.1,113430.1,113440.7,113440.7,113440.7,113448.5,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7,113476.7
SG2905,143391.3,143391.3,143391.3,143391.3,143408.3,143451.2,143472.4,143527,143541.1,143541.1,143541.1,143545.7,143550.9,143555.3,143563,143567.7,143567.7,143567.7,143578.1,143586.9,143586.9,143589.2,143591.5,143630.7,143643,143688.2,143688.2,143688.2,143688.2,143769.3,143818.6,143939.1,144000.8,144000.8,144000.8,144000.8,144032.4,144052,144102.7,144142.3,144153.7,144153.7,144153.7,144175.3,144246.2,144370.7,144370.7,144382.4,144382.4,144382.4,144393.3,144430.8,144462,144507.7,144582,144582,144582,144610,144639.2,144647.4,144688.3,144752.3,144752.3,144752.3,144779.1,144833.2,144864.7,144883.7,144915.9,144915.9,144915.9,144915.9
SG4346,12419.7,12428.8,12428.8,12428.8,12447.5,12467.2,12484.6,12503.1,12521.8,12521.8,12521.8,12541.3,12560.6,12579.9,12597.9,12616.8,12616.8,12616.8,12635.5,12651.3,12651.3,12660.2,12669.5,12687.9,12707.3,12726.3,12745.3,12745.3,12745.3,12762.7,12780.2,12799.3,12799.3,12799.3,12799.3,12799.3,12817.5,12835.3,12852.8,12871.1,12888.7,12888.7,12888.7,12906,12929.6,13040.8,13059.8,13079.3,13079.3,13079.3,13097.9,13115.7,13137.5,13155,13172,13172,13172,13190.8,13208.2,13226.4,13243.6,13261.8,13261.8,13261.8,13282.1,13301.2,13320.9,13341.3,13358.8,13358.8,13358.8,13375.9
SG2957,22061.1,22113,22200.8,22241.7,22282.6,22327.7,22366.5,22431.7,22554.3,22596.4,22637.4,22696.5,22750.4,22952,22991.2,23052.2,23108.5,23164.3,23251.6,23274.4,23299.4,23526.4,23566.9,23606,23645,23694.7,23738.8,23951.9,24160.1,24201.7,24233.8,24263.9,24294.5,24459.1,24500.7,24557.5,24595,24616.7,24662,24710.6,24806.3,24847.3,24888.5,24918.6,24984.8,25446.9,25540,25544.6,25754.6,25962.9,26027.2,26051.2,26160.2,26193.4,26305.8,26334.9,26344.5,26410,26457.4,26487.6,26533.2,26572.4,26624.6,26668.7,26698.3,26727.5,26764,26822.4,26858.8,26863.9,26885.2,26914.4
SG5350,289678.8,289754.3,289754.3,289754.3,289777.5,289929.9,290081.3,290230.6,290245.3,290245.3,290245.3,290326,290714.1,290848.6,290848.6,290848.6,290848.6,290848.6,290924.4,290924.4,290924.4,290924.4,290924.4,291407.6,291558.5,291693.5,291812.2,291812.3,291812.3,291914,291914,292044.2,292044.2,292044.2,292044.2,292044.2,292071.7,292155.8,292156.6,292210.5,292522,292522,292522,292629.9,292629.9,293181.7,293341.2,293500.4,293500.4,293500.4,293659.8,293825.3,293956.7,294133.1,294270.5,294270.5,294276.6,294524,294695.7,294797.7,295031.5,295183.3,295183.3,295183.6,295353.9,295519.3,295704.5,296009,296153.5,296204.5,296204.5,296318.7
SG0302,2616.1,2616.1,2616.1,2616.1,2627.6,2632.3,2639.3,2639.3,2639.3,2639.3,2639.3,2639.3,2639.3,2639.3,2639.3,2639.3,2639.3,2639.3,2650.5,2662.3,2662.3,2666.8,2673.8,2673.8,2673.8,2673.8,2673.8,2673.8,2673.8,2685.2,2696.9,2696.9,2696.9,2696.9,2696.9,2696.9,2708,2719.4,2719.4,2719.4,2719.4,2719.4,2719.4,2719.4,2719.4,2742.3,2753.9,2753.9,2753.9,2753.9,2753.9,2753.9,2753.9,2753.9,2753.9,2753.9,2753.9,2753.9,2753.9,2765.2,2776.7,2788.3,2788.3,2788.3,2800,2800,2800,2800,2800,2800,2800,2800
"SG4330 NEW",20278.8,20287.8,20287.8,20287.8,20305.7,20324.9,20347,20366.2,20384.9,20384.9,20384.9,20401.5,20418.2,20434.3,20451.6,20451.6,20451.6,20451.6,20488.8,20488.8,20488.8,20500.7,20512.1,20530.7,20550,20582,20610.5,20610.5,20610.5,20627.3,20643.6,20662.9,20682,20682,20682,20682,20705.5,20728.1,20750.7,20812.5,20812.5,20812.5,20812.5,20832.8,20850.3,20954.7,20974.7,20994.5,20994.5,20994.5,21024.6,21040.9,21057.9,21081.7,21106.5,21106.5,21106.5,21130.3,21149.9,21172.2,21192.6,21211.2,21211.2,21211.2,21211.2,21244.2,21264.9,21285.2,21306.2,21306.2,21306.2,21368
SG1366,372949.4,372949.4,372949.4,372949.4,373032.1,373032.1,373204.1,373206.9,373225.6,373225.6,373225.6,373244.7,373262.9,373434.5,373489.5,373532.4,373532.4,373532.4,373532.4,373625.1,373625.1,373627.4,373629.7,373673.3,373686.2,373741.1,373788.9,373788.9,373788.9,373804,373845.5,373845.5,373859.8,373859.8,373859.8,373859.8,373931.9,373955.9,373974,374000.4,374011,374011,374011,374023.3,374051,374149,374149,374150,374150,374150,374160.6,374188.9,374211.2,374240.8,374286.1,374286.1,374286.1,374311.4,374346,374428.8,374460.5,374477.8,374477.8,374477.8,374506.5,374550.2,374594.4,374643.4,374660.5,374660.5,374660.5,374704.2
RR2102,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9,159585.9
SG1424,42126.8,42126.8,42126.8,42126.8,42141.3,42161.5,42161.5,42161.5,42165.5,42165.5,42165.5,42215.5,42232.6,42249.7,42283.8,42301.3,42301.3,42301.3,42317.7,42335.1,42335.1,42353.9,42362.2,42379.2,42404.8,42428.9,42452.9,42452.9,42452.9,42470.2,42487.3,42504.6,42521.7,42521.7,42521.7,42521.7,42538.5,42565.9,42583.2,42609.4,42633.6,42633.6,42633.6,42650.8,42668.2,42848.3,42893.5,42924.4,42924.4,42924.4,42964.2,43008,43034.8,43034.8,43035,43035,43035,43092,43140.2,43246,43292.3,43306.1,43306.1,43306.1,43316,43330.5,43341.3,43341.5,43341.8,43341.8,43341.8,43436.2
SG2923,35230.8,35230.8,35230.8,35230.8,35272.2,35324.7,35377.9,35442.5,35492.6,35492.6,35492.6,35545.1,35602.3,35686.6,35746.5,35799.3,35799.3,35799.3,35848.4,35911.7,35971.3,36236.9,36308.1,36457.9,36585.1,36745.8,36840,36840,36886.7,37030.8,37166,37307.9,37405.7,37405.7,37405.7,37458,37607.5,37771.2,37905.4,38041.2,38136.8,38136.8,38197.4,38344,38485.2,39397.8,39520.9,39616.7,39616.7,39665.6,39801.5,39938.2,40074.1,40244.3,40360.1,40360.1,40360.1,40548.2,40690.4,40842.8,40979.1,41085.7,41085.7,41121.5,41234.5,41414.8,41555.6,41676,41809,41809,41850.6,42009.9
SG4478,782.6,782.6,782.6,782.6,831.8,886.1,944.4,1001.7,1057.9,1057.9,1057.9,1115.2,1166.4,1218.1,1269.7,1321.2,1321.2,1321.2,1372.6,1425.2,1479.2,1613.6,1638.1,1695.4,1748.5,1800.2,1854.1,1854.1,1854.1,1903.3,1955.3,2006.9,2058.8,2058.8,2058.8,2058.8,2111.2,2163,2214.3,2267.2,2320.4,2320.4,2320.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4
SG2932,70057.4,70057.4,70064.7,70064.7,70111.2,70115,70335.2,70379,70430.2,70455.7,70458,70499.2,70634.5,70678.4,70718.2,70774.1,70774.1,70774.4,70818.2,71021.7,71068.9,71317.4,71423.1,71615.9,71691.3,71731.6,71826.9,72025.7,72105,72164.4,72217.4,72225.4,72362.6,72363.5,72367.1,72506.3,72712.6,72816.1,73021.9,73077.1,73130.3,73130.4,73246.3,73318.5,73355.8,73943.4,73966.9,74093.4,74093.4,74103.7,74216.3,74244.6,74384.5,74488.2,74614.9,74628.3,74640.6,74746,74868.2,75035.4,75111.8,75224.9,75436.9,75450.4,75551.1,75664.3,75814.2,75854.6,76026.7,76026.7,76113.9,76265.7
SG4475,90515.9,90548.8,90548.8,90548.8,90611.2,90719.4,90764,90838.7,90894.9,90894.9,90912.9,91003.8,91068.9,91145.6,91213.3,91258.5,91258.5,91286.9,91363.5,91403.7,91422.9,91474.8,91498.1,91539.8,91614.5,91688.8,91734.7,91734.7,91762.2,91840.9,91907.6,91921.3,91921.3,91921.3,91921.3,91947.6,92030.3,92096,92135.5,92205.6,92255.1,92255.1,92280.9,92349.3,92420.6,92940.5,93009.3,93068.5,93068.5,93097.2,93169,93242,93306.3,93377.7,93439.5,93439.5,93471.1,93536.2,93552.7,93572.1,93591.7,93693.9,93693.9,93783.4,93793.2,93816.5,93833.7,94028.2,94303,94303,94384.9,94425
SG4468,77415.4,77449.2,77449.2,77449.2,77521.7,77593.3,77667.6,77736.8,77809.7,77809.7,77809.7,77883.4,77966.3,78042.6,78105.2,78105.2,78105.2,78105.2,78105.2,78148.9,78188,78290.7,78309.4,78349.4,78385.7,78421.5,78457.4,78457.4,78461.5,78502.2,78538.3,78576.9,78613,78613,78613,78613,78630.9,78670.6,78706.5,78742.2,78800.6,78800.6,78800.6,78846.3,78919.7,79270,79343.7,79415.3,79415.3,79415.3,79510.4,79584,79661.2,79737.7,79824.6,79824.6,79824.6,79903.7,79973.1,80048.2,80122.5,80198.5,80198.5,80204.8,80282,80361.5,80434.8,80512.4,80596.6,80596.6,80596.6,80673.8
SG2931,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5,124838.5
SG1430,89609,89609,89609,89609,89609,89609,89609,89640,89652.6,89652.6,89652.6,89698.4,89707.9,89742.3,89751.5,89763.1,89763.1,89763.1,89763.1,89763.1,89763.1,89769.7,89777.2,89828.7,89853.8,89879,89893.4,89893.4,89893.5,89893.5,89905.2,89919.9,89919.9,89919.9,89919.9,89919.9,89919.9,89931.2,89948.1,89959.4,89971.5,89971.5,89971.5,89982.8,89994.2,90049.5,90059,90072.1,90072.1,90072.1,90175.9,90234.1,90423.4,90432.6,90548.1,90548.1,90584.5,90667.1,90686.9,90695.6,90849.5,90965.7,90965.7,90975.5,91099.2,91121.3,91127.8,91142.7,91150.8,91150.8,91150.8,91167.6
SG2909,126518.9,126559.3,126559.3,126559.3,126903.6,126986.2,127078.2,127193.8,127252.8,127326.1,127350.3,127483.3,127628.1,127730,127906.5,128015.8,128047.5,128091.6,128114,128188,128248.2,128494.3,128535.9,128676.4,128790.1,128978.3,129006.9,129020.6,129020.6,129020.6,129031.2,129157.9,129425.7,129460.5,129485.4,129721.5,129815.9,129980,130091.8,130154.6,130277,130435.5,130490.8,130523.7,130547.3,131516,131863.4,131899.4,131946.6,132180.3,132312.6,132463.6,132533.2,132768.1,132779.9,132796.1,133024.7,133124.1,133206.8,133280.1,133378.3,133633.7,133633.7,133669.7,133906.4,133969.2,134089.1,134368.7,134434,134440.8,134445.2,134671.4
SG4612,143273.3,143430.2,143430.2,143430.2,143627.5,143713.3,143763.5,143878.6,144109.4,144109.4,144304.1,144380.5,144423.2,144470.1,144506.5,144719.6,144719.6,144719.6,144719.6,144745.3,144745.3,144745.4,144943,144978.9,145069,145151.3,145198.7,145198.7,145198.7,145279.8,145374.6,145423.5,145465,145465,145465,145465,145465,145545.1,145590,145675.8,145885.7,145885.7,146082,146121.5,146230.4,146977.2,147016.4,147221,147221,147430.9,147495.4,147562.2,147597.2,147677.6,147890.6,147890.6,148086.5,148152.5,148194.1,148286,148322.1,148580.1,148580.1,148778.8,148815,148855.4,148922.6,148964.8,149002.8,149002.9,149002.9,149002.9
SG2972,9216.3,9216.3,9216.3,9216.3,9265.5,9313.1,9363.9,9418.7,9470.2,9470.2,9470.2,9470.2,9511.9,9560.7,9631.2,9743.4,9743.4,9743.4,9784.8,9837.1,9879.1,9960,9960,9960,9960,9960,9960,9960,9960,10031.1,10094.8,10150.7,10205.3,10205.3,10205.3,10205.3,10270.8,10319.4,10362.4,10427,10479.7,10479.7,10479.7,10537.3,10626.5,10965.8,11007.6,11049,11049.1,11049.1,11110.2,11172,11224,11279.8,11337.4,11337.4,11337.4,11379.6,11422.4,11477.2,11533.7,11577.5,11577.5,11577.5,11620.5,11670.7,11800.5,11845.4,11900,11900,11900,11961.2
SG2979,16994.8,16994.8,16994.8,17023.9,17068.4,17181.5,17257.8,17337.5,17373,17373,17411.7,17508.4,17607.5,17722.6,17920.6,17920.6,17920.6,17960.9,18021.1,18021.1,18021.1,18160.7,18201.6,18281.7,18451.4,18597,18597,18597,18638,18728,18817.3,18909.2,18955.7,18955.7,18955.7,18996.7,19094.4,19181.2,19269.6,19355.8,19411.8,19411.8,19453.1,19530.4,19637.6,20141.7,20320.4,20414.6,20414.6,20455.5,20541.8,20664.1,20757.5,20831.6,20909.6,20909.6,20950.6,21057.9,21145.6,21275.2,21410.1,21410.1,21410.1,21451.1,21545.4,21633.1,21746.9,21841.2,21892.2,21892.2,21933.2,22023.9
SG2980,12418.3,12432.3,12432.3,12461.8,12566.8,12648.3,12734.4,12815.9,12857.3,12857.3,12895.2,12979.4,13059.3,13138.5,13218.4,13259.6,13259.6,13297.4,13377.3,13460.2,13540.7,13715.6,13793.6,13873.3,13954,14036,14084.2,14084.2,14122.1,14206.8,14287.1,14367.8,14410.3,14410.3,14410.3,14449.8,14529.6,14613.6,14692.9,14770.1,14813.9,14813.9,14851.8,14931.3,15012.7,15215.7,15215.7,15215.7,15215.7,15253.5,15336.6,15418.1,15504.4,15581.8,15625.6,15625.6,15663.5,15747.5,15827.5,15906.8,15987.4,16029.4,16029.4,16071.3,16151.7,16237.7,16319.5,16401.3,16445.1,16445.1,16483.1,16573.1
SG2974,18327,18360.3,18399.4,18422.6,18530.5,18645.1,18775.6,18869.5,18949.1,18949.1,18957.5,19054.8,19198.4,19350.5,19421.3,19536.4,19536.4,19568.1,19671.9,19770.5,19897.3,20425.2,20495.2,20605,20697.9,20697.9,20697.9,20697.9,20712.7,20818.6,20931.5,21047.5,21157.7,21157.7,21157.7,21165.3,21267.6,21411.1,21539.3,21671.7,21737.7,21737.7,21744.8,21870.5,21986.8,22652.3,22761.9,22969,22995.8,23214.6,23311,23432.6,23555.8,23591.7,23591.7,23591.7,23591.7,23599.2,23599.2,23599.2,23609.8,23615,23615,23615,23615,23615,23615,23618.6,23770.4,23770.4,23798.8,23903
SG2977,7175.3,7184.7,7184.7,7184.7,7208,7233.3,7233.3,7254.8,7284.7,7284.7,7284.7,7310.6,7347.4,7370.2,7394.2,7419.7,7419.7,7419.7,7444.9,7471.9,7480.8,7511.3,7523.1,7545.9,7577.8,7602.5,7637.7,7637.7,7637.7,7663.9,7703.2,7731.1,7753.7,7753.7,7753.7,7753.7,7780.8,7807.9,7831.7,7856.1,7879.9,7879.9,7879.9,7907.4,7930.8,8121.8,8145.9,8176.2,8176.2,8176.2,8191.1,8216.7,8241,8272.8,8298.6,8298.6,8304.4,8333.8,8367.4,8391.6,8415.4,8458.9,8458.9,8458.9,8498,8524.4,8552.5,8581,8608.4,8608.4,8608.4,8631.9
SG2976,7952.1,7961.3,7961.3,7961.3,7986.5,8011.7,8036.2,8063.1,8095.1,8095.1,8095.1,8122.2,8147.2,8171,8197.1,8241.1,8241.1,8241.1,8265.8,8291.6,8305.4,8387.8,8410.3,8450.4,8485.2,8508.1,8531.9,8531.9,8531.9,8556.9,8582.2,8605.6,8629.3,8629.3,8629.3,8678.2,8710,8752.2,8820.6,8865.8,8922.8,8936.5,8936.5,8986.3,9016.4,9154.9,9214.8,9248,9267.2,9280.4,9325,9386.6,9408.4,9437.7,9491.2,9510.8,9510.8,9552.3,9593.7,9634.2,9674.2,9726.5,9726.5,9726.5,9781.5,9834.6,9858,9884.2,9901.6,9910.5,9910.5,9931.5
SG2975,3910.9,3928,3928,3928,3965.2,3965.2,4000.5,4036.6,4072.3,4072.3,4072.3,4108,4143.7,4180.8,4219.4,4254.8,4254.8,4254.8,4254.8,4306.1,4392.5,4554.2,4571,4605.7,4640.7,4675.3,4711.2,4711.2,4711.2,4751.1,4786.1,4822,4857.6,4857.6,4857.6,4857.6,4893.4,4926.4,4961.7,4997.8,5031.9,5031.9,5031.9,5067.6,5103,5322.9,5358.8,5395.9,5395.9,5395.9,5431.4,5472.7,5508.4,5542.5,5577.3,5577.3,5577.3,5616.2,5654,5689.4,5724.3,5759.4,5759.4,5759.4,5791.5,5823.6,5859.3,5893,5893,5893,5893,5893
SG2978,13517.2,13525.5,13525.5,13525.5,13576.9,13619.3,13665.9,13718.8,13771.2,13771.2,13771.2,13819.5,13877.7,13946.1,13997.7,13997.7,13997.7,13998.7,14057.6,14116.6,14182.6,14346.4,14373.7,14447.1,14512.3,14564.3,14564.3,14564.3,14564.3,14564.3,14614.1,14672.8,14748.7,14748.7,14748.7,14750.7,14814.1,14862.9,14916.9,14989.4,15042.9,15042.9,15042.9,15097.9,15154.3,15486.2,15546.9,15634.1,15634.1,15634.1,15695.4,15760,15822.5,15909,15962.3,15962.3,15962.3,16019.2,16069.9,16121.3,16166,16262,16262,16262,16315.6,16358.4,16419.6,16471.3,16518.7,16518.7,16518.7,16590.5
SG2971,6550.2,6571.7,6589.1,6611.8,6611.8,6632,6671,6739.6,6762.6,6768.1,6773.8,6821.3,6857,6898,6937.8,6970.1,6970.1,6980.8,7005.4,7032.5,7066.7,7137.3,7151.6,7178.9,7199.9,7224.9,7261.8,7267.6,7274.9,7299.5,7357.7,7525.9,7544.5,7549.9,7550,7562.9,7591.6,7653.2,7712.1,7760.4,7794.2,7805.2,7816.3,7842.8,7887.5,8115,8138.9,8171.7,8171.7,8171.7,8207.2,8237.7,8322.5,8358.5,8410.3,8410.3,8410.3,8464.3,8497.9,8536.5,8593.3,8643.2,8643.2,8653.3,8696.4,8717.3,8771.2,8801.2,8845.6,8957,8957,8997.2
SG2969,6764.3,6764.3,6764.3,6770.4,6853.6,6911.4,6991.5,7105.3,7105.3,7105.3,7114.8,7188,7283.7,7342.9,7399.7,7399.7,7399.7,7399.7,7459.5,7545,7607.7,7649.7,7669.4,7716.7,7777.8,7853.2,7853.2,7853.2,7853.2,7945.6,8042.9,8124.8,8228.8,8228.8,8228.8,8228.8,8235.8,8315.6,8408.1,8494.8,8568.4,8568.4,8568.4,8738.4,8826.4,9528.9,9610.2,9610.2,9610.3,9610.6,9713,9834.2,9915.8,10050.6,10063.3,10063.3,10063.3,10195.6,10312.2,10437.9,10612.9,10612.9,10612.9,10615.9,10685,10758.3,10895.1,10994.8,10994.8,10994.8,10994.8,11121.8
SG2967,13551.3,13578.4,13578.4,13591.7,13752.8,13776.3,13776.3,13776.3,13780.5,13780.5,13780.5,13780.5,13780.5,13780.5,13780.5,13780.5,13780.5,13780.5,13780.5,13780.5,13780.5,13780.5,13780.5,13780.5,13932.3,14094.8,14094.8,14094.8,14131.9,14300.8,14433.8,14570.8,14734.7,14734.7,14734.7,14734.7,14754.4,14861.8,14956.2,15091.6,15191.2,15205.4,15222.1,15334.7,15431.4,16027.9,16124.9,16240.6,16240.6,16258.8,16371.5,16473.6,16590.3,16759.5,16759.5,16759.5,16779.9,16927.8,17042.2,17176.3,17366.2,17366.2,17366.2,17383.2,17510.1,17648,17750.1,17952,18039.6,18039.6,18062.6,18163.8
SG2988,7682.6,7682.6,7682.7,7682.7,7774.8,7786,7808.6,7818.9,7848,7848,7848,7858.2,7868.1,7878.5,7889.6,7900.7,7900.8,7900.9,7910.9,7925.7,7935.9,7967.9,7972.5,7983.5,7999,8008.9,8018.9,8018.9,8018.9,8028.8,8039.9,8056.7,8056.7,8056.7,8056.7,8056.8,8067.2,8077.3,8087.4,8098.9,8112.5,8112.6,8112.6,8122.7,8133.3,8187.3,8199,8212.3,8212.5,8212.6,8231.3,8247.5,8259,8280.4,8301.5,8301.5,8301.6,8315,8330.6,8344.5,8356.5,8373.2,8373.3,8373.4,8385.5,8398,8414.2,8426.9,8438.8,8438.9,8438.9,8466.5
SG2987,9945.4,9965.5,9965.5,9965.5,10005.8,10044.9,10084.1,10125,10173.7,10178.3,10178.3,10217.4,10274,10397.1,10437.3,10476.5,10476.5,10476.5,10547.2,10588.8,10661.1,10795.2,10817.6,10851.2,10884.4,10924.9,10962.8,11006.7,11006.7,11006.7,11039.8,11073.4,11113.3,11113.4,11113.4,11113.4,11151,11184.1,11224.2,11263.4,11355.9,11355.9,11355.9,11389,11444.8,11730,11788.8,11848.5,11848.6,11848.6,11910.8,11970.6,12037,12096,12163.2,12164.2,12164.2,12225.8,12293.7,12359,12426.8,12486.7,12486.7,12486.7,12552.2,12614.4,12678.1,12738.8,12813.5,12813.5,12817.7,12886.9
SG1435,39073.3,39073.3,39073.3,39073.3,39073.8,39079.3,39084.4,39089.5,39095.1,39095.1,39095.1,39100.8,39111.7,39117.3,39125.1,39131,39131,39131,39140.7,39146.7,39146.7,39149.5,39152.2,39157.5,39163.1,39170.9,39180.6,39180.6,39180.6,39190.6,39196.6,39211.3,39218.8,39218.8,39218.8,39218.8,39224.6,39229.6,39236.6,39243.6,39248.6,39248.6,39248.6,39258.6,39263.1,39324.7,39332.2,39337.6,39337.6,39337.6,39347.2,39356.8,39363.6,39376.2,39376.2,39376.2,39376.2,39383.4,39389.2,39398,39403.1,39408.3,39408.3,39408.3,39413.6,39420.8,39430,39437.9,39443.1,39443.1,39443.1,39450.2
